date,country,cases,cum_cases,smooth_cases
2022-10-01,Belgium,0,774,0.2857142857142857
2022-10-02,Belgium,0,774,0.5714285714285714
2022-10-03,Belgium,0,774,0.7142857142857143
2022-10-04,Belgium,1,775,0.7142857142857143
2022-10-05,Belgium,3,778,0.7142857142857143
2022-10-06,Belgium,1,779,0.7142857142857143
2022-10-07,Belgium,0,779,1.1428571428571428
2022-10-08,Belgium,0,779,1
2022-10-09,Belgium,0,779,0.5714285714285714
2022-10-10,Belgium,3,782,0.8571428571428571
2022-10-11,Belgium,0,782,0.8571428571428571
2022-10-12,Belgium,0,782,0.8571428571428571
2022-10-13,Belgium,3,785,0.8571428571428571
2022-10-14,Belgium,0,785,0.42857142857142855
2022-10-16,Belgium,0,785,0.42857142857142855
2022-10-17,Belgium,0,785,0.42857142857142855
2022-10-18,Belgium,0,785,0
2022-10-19,Belgium,0,785,0
2022-10-20,Belgium,0,785,0
2022-10-21,Belgium,0,785,0
2022-10-23,Belgium,0,785,0
2022-10-24,Belgium,0,785,0
2022-10-25,Belgium,0,785,0
2022-10-26,Belgium,0,785,0
2022-10-27,Belgium,0,785,0
2022-10-28,Belgium,0,785,0
2022-10-31,Belgium,0,785,0
2022-11-01,Belgium,0,785,0
2022-11-02,Belgium,0,785,0
2022-11-03,Belgium,0,785,0
2022-11-04,Belgium,0,785,0
2022-11-07,Belgium,0,785,0
2022-11-08,Belgium,0,785,0
2022-11-09,Belgium,0,785,0.42857142857142855
2022-11-10,Belgium,0,785,0.5714285714285714
2022-11-11,Belgium,0,785,0.5714285714285714
2022-11-14,Belgium,3,788,0.5714285714285714
2022-11-15,Belgium,1,789,0.5714285714285714
2022-11-16,Belgium,0,789,0.5714285714285714
2022-11-17,Belgium,0,789,0.5714285714285714
2022-11-18,Belgium,0,789,0.14285714285714285
2022-11-21,Belgium,0,789,0
2022-11-22,Belgium,0,789,0
2022-11-23,Belgium,0,789,0
2022-11-24,Belgium,0,789,0.14285714285714285
2022-11-25,Belgium,0,789,0.14285714285714285
2022-11-26,Belgium,0,789,0.14285714285714285
2022-11-28,Belgium,1,790,0.14285714285714285
2022-11-29,Belgium,0,790,0.14285714285714285
2022-11-30,Belgium,0,790,0.14285714285714285
2022-12-01,Belgium,0,790,0.14285714285714285
2022-12-02,Belgium,0,790,0
2022-12-04,Belgium,0,790,0
2022-12-05,Belgium,0,790,0
2022-12-06,Belgium,0,790,0
2022-12-07,Belgium,0,790,0
2022-12-08,Belgium,0,790,0
2022-12-09,Belgium,0,790,0
2022-12-12,Belgium,0,790,0
2022-12-13,Belgium,0,790,0
2022-12-14,Belgium,0,790,0
2022-12-15,Belgium,0,790,0
2022-12-16,Belgium,0,790,0
2022-12-19,Belgium,0,790,0
2022-12-20,Belgium,0,790,0
2022-12-21,Belgium,0,790,0
2022-12-22,Belgium,0,790,0
2022-12-27,Belgium,0,790,0
2022-12-28,Belgium,0,790,0
2022-12-29,Belgium,0,790,0
2022-12-30,Belgium,0,790,0
2022-12-31,Belgium,0,790,0
2023-01-02,Belgium,0,790,0
2023-01-05,Belgium,0,790,0
2023-01-06,Belgium,0,790,0
2023-01-09,Belgium,0,790,0
2023-01-10,Belgium,0,790,0
2023-01-11,Belgium,0,790,0
2023-01-12,Belgium,0,790,0
2023-01-13,Belgium,0,790,0
2023-01-16,Belgium,0,790,0
2023-01-17,Belgium,0,790,0.2857142857142857
2023-01-18,Belgium,0,790,0.2857142857142857
2023-01-19,Belgium,0,790,0.2857142857142857
2023-01-20,Belgium,2,792,0.42857142857142855
2023-01-21,Belgium,0,792,0.42857142857142855
2023-01-23,Belgium,0,792,0.42857142857142855
2023-01-24,Belgium,1,793,0.42857142857142855
2023-01-25,Belgium,0,793,0.14285714285714285
2023-01-26,Belgium,0,793,0.14285714285714285
2023-01-27,Belgium,0,793,0.14285714285714285
2023-01-30,Belgium,0,793,0
2023-01-31,Belgium,0,793,0
2023-02-01,Belgium,0,793,0
2023-02-02,Belgium,0,793,0
2023-02-03,Belgium,0,793,0
2023-02-07,Belgium,0,793,0
2023-02-08,Belgium,0,793,NA
2023-02-10,Belgium,0,793,NA
2023-02-13,Belgium,0,793,NA
2022-04-22,Bulgaria,0,0,NA
2022-04-29,Bulgaria,0,0,NA
2022-05-01,Bulgaria,0,0,NA
2022-05-04,Bulgaria,0,0,0
2022-05-05,Bulgaria,0,0,0
2022-05-07,Bulgaria,0,0,0
2022-05-08,Bulgaria,0,0,0
2022-05-09,Bulgaria,0,0,0
2022-05-10,Bulgaria,0,0,0
2022-05-11,Bulgaria,0,0,0
2022-05-12,Bulgaria,0,0,0
2022-05-13,Bulgaria,0,0,0
2022-05-14,Bulgaria,0,0,0
2022-05-15,Bulgaria,0,0,0
2022-05-16,Bulgaria,0,0,0
2022-05-17,Bulgaria,0,0,0
2022-05-18,Bulgaria,0,0,0
2022-05-19,Bulgaria,0,0,0
2022-05-20,Bulgaria,0,0,0
2022-05-21,Bulgaria,0,0,0
2022-05-22,Bulgaria,0,0,0
2022-05-23,Bulgaria,0,0,0
2022-05-24,Bulgaria,0,0,0
2022-05-25,Bulgaria,0,0,0
2022-05-26,Bulgaria,0,0,0
2022-05-27,Bulgaria,0,0,0
2022-05-28,Bulgaria,0,0,0
2022-05-29,Bulgaria,0,0,0
2022-05-30,Bulgaria,0,0,0
2022-05-31,Bulgaria,0,0,0
2022-06-01,Bulgaria,0,0,0
2022-06-02,Bulgaria,0,0,0
2022-06-03,Bulgaria,0,0,0
2022-06-04,Bulgaria,0,0,0
2022-06-05,Bulgaria,0,0,0
2022-06-06,Bulgaria,0,0,0
2022-06-07,Bulgaria,0,0,0
2022-06-08,Bulgaria,0,0,0
2022-06-09,Bulgaria,0,0,0
2022-06-10,Bulgaria,0,0,0
2022-06-11,Bulgaria,0,0,0
2022-06-12,Bulgaria,0,0,0
2022-06-13,Bulgaria,0,0,0
2022-06-14,Bulgaria,0,0,0
2022-06-15,Bulgaria,0,0,0
2022-06-16,Bulgaria,0,0,0
2022-06-17,Bulgaria,0,0,0
2022-06-18,Bulgaria,0,0,0
2022-06-19,Bulgaria,0,0,0
2022-06-20,Bulgaria,0,0,0.14285714285714285
2022-06-21,Bulgaria,0,0,0.2857142857142857
2022-06-22,Bulgaria,0,0,0.2857142857142857
2022-06-23,Bulgaria,1,1,0.2857142857142857
2022-06-24,Bulgaria,1,2,0.42857142857142855
2022-06-25,Bulgaria,0,2,0.42857142857142855
2022-06-26,Bulgaria,0,2,0.42857142857142855
2022-06-27,Bulgaria,1,3,0.2857142857142857
2022-06-28,Bulgaria,0,3,0.14285714285714285
2022-06-29,Bulgaria,0,3,0.14285714285714285
2022-06-30,Bulgaria,0,3,0.14285714285714285
2022-07-01,Bulgaria,0,3,0
2022-07-02,Bulgaria,0,3,0
2022-07-03,Bulgaria,0,3,0
2022-07-04,Bulgaria,0,3,0
2022-07-05,Bulgaria,0,3,0
2022-07-06,Bulgaria,0,3,0
2022-07-07,Bulgaria,0,3,0
2022-07-08,Bulgaria,0,3,0
2022-07-09,Bulgaria,0,3,0
2022-07-10,Bulgaria,0,3,0
2022-07-11,Bulgaria,0,3,0
2022-07-12,Bulgaria,0,3,0
2022-07-13,Bulgaria,0,3,0
2022-07-14,Bulgaria,0,3,0
2022-07-15,Bulgaria,0,3,0
2022-07-16,Bulgaria,0,3,0
2022-07-17,Bulgaria,0,3,0
2022-07-18,Bulgaria,0,3,0
2022-07-19,Bulgaria,0,3,0.14285714285714285
2022-07-20,Bulgaria,0,3,0.14285714285714285
2022-07-21,Bulgaria,0,3,0.14285714285714285
2022-07-22,Bulgaria,1,4,0.14285714285714285
2022-07-23,Bulgaria,0,4,0.14285714285714285
2022-07-24,Bulgaria,0,4,0.14285714285714285
2022-07-25,Bulgaria,0,4,0.14285714285714285
2022-07-26,Bulgaria,0,4,0
2022-07-27,Bulgaria,0,4,0
2022-07-28,Bulgaria,0,4,0
2022-07-29,Bulgaria,0,4,0
2022-07-30,Bulgaria,0,4,0
2022-07-31,Bulgaria,0,4,0
2022-08-01,Bulgaria,0,4,0
2022-08-02,Bulgaria,0,4,0
2022-08-03,Bulgaria,0,4,0
2022-08-04,Bulgaria,0,4,0
2022-08-05,Bulgaria,0,4,0
2022-08-06,Bulgaria,0,4,0
2022-08-07,Bulgaria,0,4,0
2022-08-08,Bulgaria,0,4,0
2022-08-09,Bulgaria,0,4,0
2022-08-10,Bulgaria,0,4,0
2022-08-11,Bulgaria,0,4,0
2022-08-12,Bulgaria,0,4,0
2022-08-13,Bulgaria,0,4,0
2022-08-14,Bulgaria,0,4,0
2022-08-15,Bulgaria,0,4,0
2022-08-16,Bulgaria,0,4,0
2022-08-17,Bulgaria,0,4,0
2022-08-18,Bulgaria,0,4,0
2022-08-19,Bulgaria,0,4,0
2022-08-20,Bulgaria,0,4,0
2022-08-21,Bulgaria,0,4,0
2022-08-22,Bulgaria,0,4,0
2022-08-23,Bulgaria,0,4,0
2022-08-24,Bulgaria,0,4,0
2022-08-25,Bulgaria,0,4,0
2022-08-26,Bulgaria,0,4,0
2022-08-27,Bulgaria,0,4,0
2022-08-28,Bulgaria,0,4,0
2022-08-29,Bulgaria,0,4,0
2022-08-30,Bulgaria,0,4,0.14285714285714285
2022-08-31,Bulgaria,0,4,0.14285714285714285
2022-09-01,Bulgaria,0,4,0.14285714285714285
2022-09-02,Bulgaria,1,5,0.14285714285714285
2022-09-03,Bulgaria,0,5,0.14285714285714285
2022-09-04,Bulgaria,0,5,0.14285714285714285
2022-09-05,Bulgaria,0,5,0.14285714285714285
2022-09-06,Bulgaria,0,5,0.14285714285714285
2022-09-07,Bulgaria,0,5,0.14285714285714285
2022-09-08,Bulgaria,0,5,0.14285714285714285
2022-09-09,Bulgaria,1,6,0.14285714285714285
2022-09-10,Bulgaria,0,6,0.14285714285714285
2022-09-11,Bulgaria,0,6,0.14285714285714285
2022-09-12,Bulgaria,0,6,0.14285714285714285
2022-09-13,Bulgaria,0,6,0
2022-09-14,Bulgaria,0,6,0
2022-09-15,Bulgaria,0,6,0
2022-09-16,Bulgaria,0,6,0
2022-09-17,Bulgaria,0,6,0
2022-09-18,Bulgaria,0,6,0
2022-09-19,Bulgaria,0,6,0
2022-09-20,Bulgaria,0,6,0
2022-09-21,Bulgaria,0,6,0
2022-09-22,Bulgaria,0,6,0
2022-09-23,Bulgaria,0,6,0
2022-09-24,Bulgaria,0,6,0
2022-09-25,Bulgaria,0,6,0
2022-09-26,Bulgaria,0,6,0
2022-09-27,Bulgaria,0,6,0
2022-09-28,Bulgaria,0,6,0
2022-09-29,Bulgaria,0,6,0
2022-09-30,Bulgaria,0,6,0
2022-10-01,Bulgaria,0,6,0
2022-10-02,Bulgaria,0,6,0
2022-10-03,Bulgaria,0,6,0
2022-10-04,Bulgaria,0,6,0
2022-10-05,Bulgaria,0,6,0
2022-10-06,Bulgaria,0,6,0
2022-10-07,Bulgaria,0,6,0
2022-10-08,Bulgaria,0,6,0
2022-10-09,Bulgaria,0,6,0
2022-10-10,Bulgaria,0,6,0
2022-10-11,Bulgaria,0,6,0
2022-10-12,Bulgaria,0,6,0
2022-10-13,Bulgaria,0,6,0
2022-10-14,Bulgaria,0,6,0
2022-10-16,Bulgaria,0,6,0
2022-10-17,Bulgaria,0,6,0
2022-10-18,Bulgaria,0,6,0
2022-10-19,Bulgaria,0,6,0
2022-10-20,Bulgaria,0,6,0
2022-10-21,Bulgaria,0,6,0
2022-10-23,Bulgaria,0,6,0
2022-10-24,Bulgaria,0,6,0
2022-10-25,Bulgaria,0,6,0
2022-10-26,Bulgaria,0,6,0
2022-10-27,Bulgaria,0,6,0
2022-10-28,Bulgaria,0,6,0
2022-10-31,Bulgaria,0,6,0
2022-11-01,Bulgaria,0,6,0
2022-11-02,Bulgaria,0,6,0
2022-11-03,Bulgaria,0,6,0
2022-11-04,Bulgaria,0,6,0
2022-11-07,Bulgaria,0,6,0
2022-11-08,Bulgaria,0,6,0
2022-11-09,Bulgaria,0,6,0
2022-11-10,Bulgaria,0,6,0
2022-11-11,Bulgaria,0,6,0
2022-11-14,Bulgaria,0,6,0
2022-11-15,Bulgaria,0,6,0
2022-11-16,Bulgaria,0,6,0
2022-11-17,Bulgaria,0,6,0
2022-11-18,Bulgaria,0,6,0
2022-11-21,Bulgaria,0,6,0
2022-11-22,Bulgaria,0,6,0
2022-11-23,Bulgaria,0,6,0
2022-11-24,Bulgaria,0,6,0
2022-11-25,Bulgaria,0,6,0
2022-11-26,Bulgaria,0,6,0
2022-11-28,Bulgaria,0,6,0
2022-11-29,Bulgaria,0,6,0
2022-11-30,Bulgaria,0,6,0
2022-12-01,Bulgaria,0,6,0
2022-12-02,Bulgaria,0,6,0
2022-12-04,Bulgaria,0,6,0
2022-12-05,Bulgaria,0,6,0
2022-12-06,Bulgaria,0,6,0
2022-12-07,Bulgaria,0,6,0
2022-12-08,Bulgaria,0,6,0
2022-12-09,Bulgaria,0,6,0
2022-12-12,Bulgaria,0,6,0
2022-12-13,Bulgaria,0,6,0
2022-12-14,Bulgaria,0,6,0
2022-12-15,Bulgaria,0,6,0
2022-12-16,Bulgaria,0,6,0
2022-12-19,Bulgaria,0,6,0
2022-12-20,Bulgaria,0,6,0
2022-12-21,Bulgaria,0,6,0
2022-12-22,Bulgaria,0,6,0
2022-12-27,Bulgaria,0,6,0
2022-12-28,Bulgaria,0,6,0
2022-12-29,Bulgaria,0,6,0
2022-12-30,Bulgaria,0,6,0
2022-12-31,Bulgaria,0,6,0
2023-01-02,Bulgaria,0,6,0
2023-01-05,Bulgaria,0,6,0
2023-01-06,Bulgaria,0,6,0
2023-01-09,Bulgaria,0,6,0
2023-01-10,Bulgaria,0,6,0
2023-01-11,Bulgaria,0,6,0
2023-01-12,Bulgaria,0,6,0
2023-01-13,Bulgaria,0,6,0
2023-01-16,Bulgaria,0,6,0
2023-01-17,Bulgaria,0,6,0
2023-01-18,Bulgaria,0,6,0
2023-01-19,Bulgaria,0,6,0
2023-01-20,Bulgaria,0,6,0
2023-01-21,Bulgaria,0,6,0
2023-01-23,Bulgaria,0,6,0
2023-01-24,Bulgaria,0,6,0
2023-01-25,Bulgaria,0,6,0
2023-01-26,Bulgaria,0,6,0
2023-01-27,Bulgaria,0,6,0
2023-01-30,Bulgaria,0,6,0
2023-01-31,Bulgaria,0,6,0
2023-02-01,Bulgaria,0,6,0
2023-02-02,Bulgaria,0,6,0
2023-02-03,Bulgaria,0,6,0
2023-02-07,Bulgaria,0,6,0
2023-02-08,Bulgaria,0,6,NA
2023-02-10,Bulgaria,0,6,NA
2023-02-13,Bulgaria,0,6,NA
2022-04-22,Croatia,0,0,NA
2022-04-29,Croatia,0,0,NA
2022-05-01,Croatia,0,0,NA
2022-05-04,Croatia,0,0,0
2022-05-05,Croatia,0,0,0
2022-05-07,Croatia,0,0,0
2022-05-08,Croatia,0,0,0
2022-05-09,Croatia,0,0,0
2022-05-10,Croatia,0,0,0
2022-05-11,Croatia,0,0,0
2022-05-12,Croatia,0,0,0
2022-05-13,Croatia,0,0,0
2022-05-14,Croatia,0,0,0
2022-05-15,Croatia,0,0,0
2022-05-16,Croatia,0,0,0
2022-05-17,Croatia,0,0,0
2022-05-18,Croatia,0,0,0
2022-05-19,Croatia,0,0,0
2022-05-20,Croatia,0,0,0
2022-05-21,Croatia,0,0,0
2022-05-22,Croatia,0,0,0
2022-05-23,Croatia,0,0,0
2022-05-24,Croatia,0,0,0
2022-05-25,Croatia,0,0,0
2022-05-26,Croatia,0,0,0
2022-05-27,Croatia,0,0,0
2022-05-28,Croatia,0,0,0
2022-05-29,Croatia,0,0,0
2022-05-30,Croatia,0,0,0
2022-05-31,Croatia,0,0,0
2022-06-01,Croatia,0,0,0
2022-06-02,Croatia,0,0,0
2022-06-03,Croatia,0,0,0
2022-06-04,Croatia,0,0,0
2022-06-05,Croatia,0,0,0
2022-06-06,Croatia,0,0,0
2022-06-07,Croatia,0,0,0
2022-06-08,Croatia,0,0,0
2022-06-09,Croatia,0,0,0
2022-06-10,Croatia,0,0,0
2022-06-11,Croatia,0,0,0
2022-06-12,Croatia,0,0,0
2022-06-13,Croatia,0,0,0
2022-06-14,Croatia,0,0,0
2022-06-15,Croatia,0,0,0
2022-06-16,Croatia,0,0,0
2022-06-17,Croatia,0,0,0
2022-06-18,Croatia,0,0,0
2022-06-19,Croatia,0,0,0
2022-06-20,Croatia,0,0,0.14285714285714285
2022-06-21,Croatia,0,0,0.14285714285714285
2022-06-22,Croatia,0,0,0.14285714285714285
2022-06-23,Croatia,1,1,0.14285714285714285
2022-06-24,Croatia,0,1,0.14285714285714285
2022-06-25,Croatia,0,1,0.14285714285714285
2022-06-26,Croatia,0,1,0.14285714285714285
2022-06-27,Croatia,0,1,0
2022-06-28,Croatia,0,1,0
2022-06-29,Croatia,0,1,0
2022-06-30,Croatia,0,1,0
2022-07-01,Croatia,0,1,0
2022-07-02,Croatia,0,1,0
2022-07-03,Croatia,0,1,0
2022-07-04,Croatia,0,1,0
2022-07-05,Croatia,0,1,0
2022-07-06,Croatia,0,1,0
2022-07-07,Croatia,0,1,0
2022-07-08,Croatia,0,1,0
2022-07-09,Croatia,0,1,0
2022-07-10,Croatia,0,1,0
2022-07-11,Croatia,0,1,0.7142857142857143
2022-07-12,Croatia,0,1,0.8571428571428571
2022-07-13,Croatia,0,1,0.8571428571428571
2022-07-14,Croatia,5,6,0.8571428571428571
2022-07-15,Croatia,1,7,1
2022-07-16,Croatia,0,7,1
2022-07-17,Croatia,0,7,1
2022-07-18,Croatia,1,8,0.2857142857142857
2022-07-19,Croatia,0,8,0.42857142857142855
2022-07-20,Croatia,0,8,0.42857142857142855
2022-07-21,Croatia,0,8,0.42857142857142855
2022-07-22,Croatia,2,10,0.2857142857142857
2022-07-23,Croatia,0,10,0.42857142857142855
2022-07-24,Croatia,0,10,0.42857142857142855
2022-07-25,Croatia,0,10,0.42857142857142855
2022-07-26,Croatia,1,11,0.14285714285714285
2022-07-27,Croatia,0,11,0.14285714285714285
2022-07-28,Croatia,0,11,0.14285714285714285
2022-07-29,Croatia,0,11,0.2857142857142857
2022-07-30,Croatia,0,11,0.14285714285714285
2022-07-31,Croatia,0,11,0.14285714285714285
2022-08-01,Croatia,1,12,0.14285714285714285
2022-08-02,Croatia,0,12,0.14285714285714285
2022-08-03,Croatia,0,12,0.14285714285714285
2022-08-04,Croatia,0,12,0.14285714285714285
2022-08-05,Croatia,0,12,0
2022-08-06,Croatia,0,12,0
2022-08-07,Croatia,0,12,0.42857142857142855
2022-08-08,Croatia,0,12,0.7142857142857143
2022-08-09,Croatia,0,12,0.8571428571428571
2022-08-10,Croatia,3,15,1
2022-08-11,Croatia,2,17,1.1428571428571428
2022-08-12,Croatia,1,18,1.1428571428571428
2022-08-13,Croatia,1,19,1.2857142857142858
2022-08-14,Croatia,1,20,0.8571428571428571
2022-08-15,Croatia,0,20,0.8571428571428571
2022-08-16,Croatia,1,21,0.7142857142857143
2022-08-17,Croatia,0,21,0.5714285714285714
2022-08-18,Croatia,2,23,0.42857142857142855
2022-08-19,Croatia,0,23,0.8571428571428571
2022-08-20,Croatia,0,23,0.7142857142857143
2022-08-21,Croatia,0,23,0.7142857142857143
2022-08-22,Croatia,3,26,0.42857142857142855
2022-08-23,Croatia,0,26,0.42857142857142855
2022-08-24,Croatia,0,26,0.42857142857142855
2022-08-25,Croatia,0,26,0.42857142857142855
2022-08-26,Croatia,0,26,0
2022-08-27,Croatia,0,26,0
2022-08-28,Croatia,0,26,0
2022-08-29,Croatia,0,26,0.14285714285714285
2022-08-30,Croatia,0,26,0.14285714285714285
2022-08-31,Croatia,0,26,0.14285714285714285
2022-09-01,Croatia,1,27,0.14285714285714285
2022-09-02,Croatia,0,27,0.14285714285714285
2022-09-03,Croatia,0,27,0.14285714285714285
2022-09-04,Croatia,0,27,0.14285714285714285
2022-09-05,Croatia,0,27,0
2022-09-06,Croatia,0,27,0
2022-09-07,Croatia,0,27,0
2022-09-08,Croatia,0,27,0
2022-09-09,Croatia,0,27,0
2022-09-10,Croatia,0,27,0.14285714285714285
2022-09-11,Croatia,0,27,0.14285714285714285
2022-09-12,Croatia,0,27,0.2857142857142857
2022-09-13,Croatia,1,28,0.2857142857142857
2022-09-14,Croatia,0,28,0.2857142857142857
2022-09-15,Croatia,1,29,0.2857142857142857
2022-09-16,Croatia,0,29,0.2857142857142857
2022-09-17,Croatia,0,29,0.14285714285714285
2022-09-18,Croatia,0,29,0.14285714285714285
2022-09-19,Croatia,0,29,0
2022-09-20,Croatia,0,29,0
2022-09-21,Croatia,0,29,0
2022-09-22,Croatia,0,29,0
2022-09-23,Croatia,0,29,0
2022-09-24,Croatia,0,29,0
2022-09-25,Croatia,0,29,0
2022-09-26,Croatia,0,29,0
2022-09-27,Croatia,0,29,0
2022-09-28,Croatia,0,29,0
2022-09-29,Croatia,0,29,0
2022-09-30,Croatia,0,29,0
2022-10-01,Croatia,0,29,0
2022-10-02,Croatia,0,29,0
2022-10-03,Croatia,0,29,0
2022-10-04,Croatia,0,29,0
2022-10-05,Croatia,0,29,0
2022-10-06,Croatia,0,29,0
2022-10-07,Croatia,0,29,0
2022-10-08,Croatia,0,29,0
2022-10-09,Croatia,0,29,0
2022-10-10,Croatia,0,29,0
2022-10-11,Croatia,0,29,0
2022-10-12,Croatia,0,29,0
2022-10-13,Croatia,0,29,0
2022-10-14,Croatia,0,29,0
2022-10-16,Croatia,0,29,0
2022-10-17,Croatia,0,29,0
2022-10-18,Croatia,0,29,0
2022-10-19,Croatia,0,29,0
2022-10-20,Croatia,0,29,0
2022-10-21,Croatia,0,29,0
2022-10-23,Croatia,0,29,0
2022-10-24,Croatia,0,29,0
2022-10-25,Croatia,0,29,0
2022-10-26,Croatia,0,29,0
2022-10-27,Croatia,0,29,0
2022-10-28,Croatia,0,29,0
2022-10-31,Croatia,0,29,0
2022-11-01,Croatia,0,29,0
2022-11-02,Croatia,0,29,0
2022-11-03,Croatia,0,29,0
2022-11-04,Croatia,0,29,0
2022-11-07,Croatia,0,29,0
2022-11-08,Croatia,0,29,0
2022-11-09,Croatia,0,29,0
2022-11-10,Croatia,0,29,0
2022-11-11,Croatia,0,29,0
2022-11-14,Croatia,0,29,0
2022-11-15,Croatia,0,29,0
2022-11-16,Croatia,0,29,0
2022-11-17,Croatia,0,29,0
2022-11-18,Croatia,0,29,0
2022-11-21,Croatia,0,29,0
2022-11-22,Croatia,0,29,0
2022-11-23,Croatia,0,29,0
2022-11-24,Croatia,0,29,0
2022-11-25,Croatia,0,29,0
2022-11-26,Croatia,0,29,0
2022-11-28,Croatia,0,29,0
2022-11-29,Croatia,0,29,0
2022-11-30,Croatia,0,29,0
2022-12-01,Croatia,0,29,0
2022-12-02,Croatia,0,29,0
2022-12-04,Croatia,0,29,0
2022-12-05,Croatia,0,29,0
2022-12-06,Croatia,0,29,0
2022-12-07,Croatia,0,29,0
2022-12-08,Croatia,0,29,0
2022-12-09,Croatia,0,29,0
2022-12-12,Croatia,0,29,0
2022-12-13,Croatia,0,29,0
2022-12-14,Croatia,0,29,0
2022-12-15,Croatia,0,29,0
2022-12-16,Croatia,0,29,0.14285714285714285
2022-12-19,Croatia,0,29,0.14285714285714285
2022-12-20,Croatia,0,29,0.14285714285714285
2022-12-21,Croatia,1,30,0.2857142857142857
2022-12-22,Croatia,0,30,0.2857142857142857
2022-12-27,Croatia,0,30,0.2857142857142857
2022-12-28,Croatia,1,31,0.2857142857142857
2022-12-29,Croatia,0,31,0.14285714285714285
2022-12-30,Croatia,0,31,0.14285714285714285
2022-12-31,Croatia,0,31,0.14285714285714285
2023-01-02,Croatia,0,31,0
2023-01-05,Croatia,0,31,0.2857142857142857
2023-01-06,Croatia,0,31,0.2857142857142857
2023-01-09,Croatia,0,31,0.2857142857142857
2023-01-10,Croatia,2,33,0.2857142857142857
2023-01-11,Croatia,0,33,0.2857142857142857
2023-01-12,Croatia,0,33,0.2857142857142857
2023-01-13,Croatia,0,33,0.2857142857142857
2023-01-16,Croatia,0,33,0
2023-01-17,Croatia,0,33,0
2023-01-18,Croatia,0,33,0
2023-01-19,Croatia,0,33,0
2023-01-20,Croatia,0,33,0
2023-01-21,Croatia,0,33,0
2023-01-23,Croatia,0,33,0
2023-01-24,Croatia,0,33,0
2023-01-25,Croatia,0,33,0
2023-01-26,Croatia,0,33,0
2023-01-27,Croatia,0,33,0
2023-01-30,Croatia,0,33,0
2023-01-31,Croatia,0,33,0
2023-02-01,Croatia,0,33,0
2023-02-02,Croatia,0,33,0
2023-02-03,Croatia,0,33,0
2023-02-07,Croatia,0,33,0
2023-02-08,Croatia,0,33,NA
2023-02-10,Croatia,0,33,NA
2023-02-13,Croatia,0,33,NA
2022-04-22,Cyprus,0,0,NA
2022-04-29,Cyprus,0,0,NA
2022-05-01,Cyprus,0,0,NA
2022-05-04,Cyprus,0,0,0
2022-05-05,Cyprus,0,0,0
2022-05-07,Cyprus,0,0,0
2022-05-08,Cyprus,0,0,0
2022-05-09,Cyprus,0,0,0
2022-05-10,Cyprus,0,0,0
2022-05-11,Cyprus,0,0,0
2022-05-12,Cyprus,0,0,0
2022-05-13,Cyprus,0,0,0
2022-05-14,Cyprus,0,0,0
2022-05-15,Cyprus,0,0,0
2022-05-16,Cyprus,0,0,0
2022-05-17,Cyprus,0,0,0
2022-05-18,Cyprus,0,0,0
2022-05-19,Cyprus,0,0,0
2022-05-20,Cyprus,0,0,0
2022-05-21,Cyprus,0,0,0
2022-05-22,Cyprus,0,0,0
2022-05-23,Cyprus,0,0,0
2022-05-24,Cyprus,0,0,0
2022-05-25,Cyprus,0,0,0
2022-05-26,Cyprus,0,0,0
2022-05-27,Cyprus,0,0,0
2022-05-28,Cyprus,0,0,0
2022-05-29,Cyprus,0,0,0
2022-05-30,Cyprus,0,0,0
2022-05-31,Cyprus,0,0,0
2022-06-01,Cyprus,0,0,0
2022-06-02,Cyprus,0,0,0
2022-06-03,Cyprus,0,0,0
2022-06-04,Cyprus,0,0,0
2022-06-05,Cyprus,0,0,0
2022-06-06,Cyprus,0,0,0
2022-06-07,Cyprus,0,0,0
2022-06-08,Cyprus,0,0,0
2022-06-09,Cyprus,0,0,0
2022-06-10,Cyprus,0,0,0
2022-06-11,Cyprus,0,0,0
2022-06-12,Cyprus,0,0,0
2022-06-13,Cyprus,0,0,0
2022-06-14,Cyprus,0,0,0
2022-06-15,Cyprus,0,0,0
2022-06-16,Cyprus,0,0,0
2022-06-17,Cyprus,0,0,0
2022-06-18,Cyprus,0,0,0
2022-06-19,Cyprus,0,0,0
2022-06-20,Cyprus,0,0,0
2022-06-21,Cyprus,0,0,0
2022-06-22,Cyprus,0,0,0
2022-06-23,Cyprus,0,0,0
2022-06-24,Cyprus,0,0,0
2022-06-25,Cyprus,0,0,0
2022-06-26,Cyprus,0,0,0
2022-06-27,Cyprus,0,0,0
2022-06-28,Cyprus,0,0,0
2022-06-29,Cyprus,0,0,0
2022-06-30,Cyprus,0,0,0
2022-07-01,Cyprus,0,0,0
2022-07-02,Cyprus,0,0,0
2022-07-03,Cyprus,0,0,0
2022-07-04,Cyprus,0,0,0
2022-07-05,Cyprus,0,0,0
2022-07-06,Cyprus,0,0,0
2022-07-07,Cyprus,0,0,0
2022-07-08,Cyprus,0,0,0
2022-07-09,Cyprus,0,0,0
2022-07-10,Cyprus,0,0,0
2022-07-11,Cyprus,0,0,0
